host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathroom_share_or_not,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,bathrooms,Price,Pool,BabyBath,BabyMonitor,LakeAccess,BeachFront,Piano
1,1,1,1,40.6926,-73.99831999999999,2,1,1,1.0,1.0,1,365,67,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.6,1,5,0,0,0,0,0,0
1,1,1,1,40.69441,-73.99771,0,4,0,2.0,2.0,5,30,94,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.87,1,5,0,0,0,0,0,0
0,1,0,2,40.72399,-73.98374,0,2,0,1.0,1.0,5,40,265,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2.32,1,5,0,0,0,0,0,0
1,1,1,2,40.724509999999995,-73.98094,0,2,0,1.0,1.0,14,90,44,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.39,1,5,0,0,0,0,0,0
1,1,1,2,40.71965,-73.98765999999999,0,6,0,2.0,3.0,2,28,166,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.45,1,5,0,0,0,0,0,0
1,1,1,2,40.807829999999996,-73.93878000000001,2,1,1,1.0,1.0,1,31,136,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.19,1,4,0,0,0,0,0,0
1,1,0,2,40.72636,-73.98334,0,2,0,1.0,3.0,28,120,40,89.0,10.0,9.0,9.0,10.0,10.0,9.0,0,0.35,1,5,0,0,0,0,0,0
0,1,1,1,40.680479999999996,-73.94911,0,4,0,2.0,2.0,2,365,238,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0,2.15,1,5,0,0,0,0,0,0
1,1,1,3,40.759609999999995,-73.91117,2,2,1,1.0,1.0,1,90,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.04,1,4,0,0,0,0,0,0
1,1,0,1,40.69305,-73.93185,0,6,0,2.0,3.0,2,150,400,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0,3.62,1,5,0,0,0,0,0,0
1,1,1,1,40.67174,-73.95663,0,2,0,1.0,1.0,6,182,112,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.98,2,5,0,0,0,0,0,0
0,1,1,1,40.71055,-73.95098,0,2,0,1.0,1.0,7,365,13,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.11,1,5,0,0,0,0,0,0
0,1,1,1,40.69465,-73.95458,0,6,0,2.0,4.0,5,30,5,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.07,1,5,0,0,0,0,0,0
0,1,1,2,40.74893,-73.99544,0,2,0,1.0,1.0,30,60,19,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.17,1,5,0,0,0,0,0,0
0,1,1,2,40.85295,-73.93361,2,2,1,1.0,1.0,2,5,151,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.33,1,4,0,0,0,0,0,0
0,1,1,2,40.740559999999995,-74.00143,0,2,0,1.0,1.0,30,270,32,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.29,1,5,0,0,0,0,0,0
0,1,1,1,40.71125,-73.95613,0,6,0,3.0,3.0,2,2,37,98.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.33,3,5,0,0,0,0,0,0
0,1,1,1,40.71577,-73.96053,0,2,0,1.0,2.0,10,200,133,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.57,1,5,0,0,0,0,0,0
0,1,1,3,40.58615,-73.81245,2,1,1,1.0,1.0,2,365,16,99.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.14,1,4,0,0,0,0,0,0
0,1,1,2,40.82123,-73.95424,2,2,1,1.0,0.0,4,365,150,98.0,9.0,9.0,10.0,10.0,9.0,10.0,0,8.15,1,4,0,0,0,0,0,0
1,1,1,2,40.827729999999995,-73.95231,2,1,0,1.0,1.0,5,30,417,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.68,2,4,0,0,0,0,0,0
1,1,1,1,40.68505,-73.95684,0,4,0,2.0,2.0,6,60,97,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.86,1,5,0,0,0,0,0,0
0,1,1,2,40.8054,-73.95189,2,2,0,1.0,1.0,1,730,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0,0.02,1,4,0,0,0,0,0,0
0,1,0,2,40.784909999999996,-73.9508,0,5,0,1.0,2.0,2,365,58,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.51,1,5,0,0,0,0,0,0
0,1,1,1,40.66527,-73.9886,0,6,0,3.0,3.0,30,365,34,90.0,9.0,8.0,9.0,10.0,9.0,9.0,0,0.31,3,6,0,0,0,0,0,0
1,1,1,2,40.71895,-73.99434000000001,0,7,0,2.0,3.0,1,365,76,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.75,1,5,0,0,0,0,0,0
0,1,1,2,40.82399,-73.95328,2,1,1,1.0,1.0,14,365,37,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.33,1,4,0,0,0,0,0,0
0,1,1,3,40.764340000000004,-73.92132,0,2,0,1.0,1.0,4,30,32,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.29,1,4,0,0,0,0,0,0
0,1,1,1,40.69263,-73.99438,0,2,0,1.0,0.0,5,365,99,90.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0.87,1,5,0,0,0,0,0,0
1,1,1,1,40.68448,-73.92747,0,2,0,2.0,2.0,4,60,85,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.79,1,5,0,0,0,0,0,0
0,1,1,1,40.72063,-73.95952,0,6,0,2.0,0.0,2,28,55,90.0,9.0,8.0,9.0,9.0,10.0,9.0,0,0.51,1,6,0,0,0,0,0,0
1,1,1,1,40.68569,-73.93038,2,2,1,1.0,1.0,2,28,41,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.48,1,5,0,0,0,0,0,0
1,1,1,3,40.70925,-73.85262,0,3,0,1.0,1.0,3,360,33,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.88,1,5,0,0,0,0,0,0
1,1,1,2,40.75505,-73.99186999999999,2,1,1,1.0,1.0,14,90,74,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.04,1,4,0,0,0,0,0,0
0,1,1,1,40.711090000000006,-73.94332,0,2,0,2.0,1.0,2,10,15,100.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0.13,1,5,0,0,0,0,0,0
1,1,0,2,40.7463,-73.97926,2,1,1,1.0,0.0,4,60,131,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.16,1,4,0,0,0,0,0,0
0,1,0,1,40.650999999999996,-73.94886,2,2,1,1.0,1.0,30,90,290,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2.59,1,4,0,0,0,0,0,0
1,1,1,1,40.68626,-73.97598,0,3,0,1.0,1.0,3,365,99,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.91,1,5,0,0,0,0,0,0
0,1,0,1,40.676320000000004,-73.97616,0,5,0,3.0,3.0,4,30,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.19,4,6,0,0,0,0,0,0
0,1,1,1,40.722120000000004,-73.94254000000001,0,3,0,1.0,2.0,6,15,9,98.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.17,1,5,0,0,0,0,0,0
0,1,1,1,40.67456,-73.95151,0,2,0,1.0,1.0,21,365,76,87.0,9.0,8.0,9.0,9.0,9.0,8.0,0,0.69,1,4,0,0,0,0,0,0
0,1,1,1,40.6755,-73.95878,2,4,0,1.0,1.0,2,29,115,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1.03,1,4,0,0,0,0,0,0
0,1,1,1,40.719429999999996,-73.9565,0,3,0,1.0,2.0,7,730,8,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.07,1,5,0,0,0,0,0,0
1,1,0,2,40.79765,-73.96245,0,4,0,2.0,2.0,2,180,216,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.12,1,5,0,0,0,0,0,0
0,1,1,0,40.89747,-73.8639,0,2,0,1.0,3.0,2,7,248,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.65,1,5,0,0,0,0,0,0
1,1,1,3,40.75725,-73.91098000000001,0,2,0,1.0,2.0,2,14,457,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.17,1,5,0,0,0,0,0,0
1,1,1,1,40.7102,-73.94495,2,2,1,1.0,1.0,2,1100,8,97.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0.07,1,4,0,0,0,0,0,0
1,1,1,2,40.72587,-73.98438,2,2,0,1.0,1.0,3,1125,184,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.65,1,5,0,0,0,0,0,0
0,1,1,1,40.71624,-73.96271999999999,0,3,0,1.0,2.0,14,130,40,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43,1,6,0,0,0,0,0,0
1,1,1,1,40.715340000000005,-73.95914,0,2,0,1.0,1.0,5,180,133,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1.26,1,4,0,0,0,0,0,0
0,1,1,1,40.72489,-73.95494000000001,0,2,0,1.0,1.0,5,14,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,5,0,0,0,0,0,0
0,1,0,1,40.70867,-73.94284,0,6,0,2.0,2.0,2,365,436,88.0,10.0,10.0,9.0,10.0,10.0,9.0,0,3.94,1,5,0,0,0,0,0,0
0,1,1,1,40.680479999999996,-73.93938,2,3,0,1.0,2.0,2,365,76,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.7,1,4,0,0,0,0,0,0
0,1,1,1,40.680479999999996,-73.93938,2,2,0,1.0,1.0,7,365,51,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.47,1,4,0,0,0,0,0,0
0,1,0,2,40.74346,-73.99882,2,2,1,1.0,2.0,2,30,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.53,1,5,0,0,0,0,0,0
0,1,1,1,40.67212,-73.9506,0,4,0,1.0,3.0,7,90,30,84.0,9.0,9.0,10.0,9.0,8.0,8.0,0,0.35,1,5,0,0,0,0,0,0
0,1,1,2,40.740790000000004,-74.00183,0,2,0,1.0,1.0,14,50,11,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.11,1,5,0,0,0,0,0,0
0,1,1,2,40.72636,-73.98917,0,5,0,1.0,4.0,2,28,326,80.0,9.0,9.0,10.0,9.0,10.0,9.0,0,2.96,1,5,0,0,0,0,0,0
1,1,1,2,40.72303,-73.9971,2,2,1,1.0,1.0,2,365,80,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.72,1,5,0,0,0,0,0,0
0,1,1,2,40.800059999999995,-73.96049000000001,0,7,0,2.0,3.0,31,365,189,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1.7,1,6,0,0,0,0,0,0
0,1,1,1,40.684779999999996,-73.9066,2,2,1,1.0,0.0,2,30,70,99.0,8.0,7.0,9.0,7.0,7.0,7.0,0,5.98,1,4,0,0,0,0,0,0
1,1,1,2,40.74342,-73.99483000000001,0,2,0,1.0,1.0,10,18,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.04,1,5,0,0,0,0,0,0
0,1,1,1,40.66085,-73.98536999999999,0,2,0,1.0,1.0,1,60,109,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.99,1,5,0,0,0,0,0,0
1,1,1,2,40.72983,-73.9819,0,2,0,1.0,1.0,5,20,46,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.42,1,5,0,0,0,0,0,0
1,1,1,1,40.70667,-73.96524000000001,0,4,0,1.0,2.0,5,365,98,93.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.88,1,4,0,0,0,0,0,0
1,1,1,1,40.68768,-73.97610999999999,2,2,1,1.0,1.0,2,31,53,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.69,2,4,0,0,0,0,0,0
0,1,1,1,40.67505,-73.95969000000001,0,2,0,1.0,1.0,3,21,33,94.0,9.0,9.0,9.0,10.0,9.0,9.0,0,0.3,1,5,0,0,0,0,0,0
0,1,1,2,40.72974,-73.98201,2,1,1,1.0,1.0,4,1125,50,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.47,1,5,0,0,0,0,0,0
1,1,1,2,40.74112,-73.97686,0,2,0,1.0,1.0,6,90,103,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.94,1,5,0,0,0,0,0,0
1,1,1,2,40.72019,-73.98217,2,1,0,1.0,1.0,3,1125,113,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.03,1,5,0,0,0,0,0,0
0,1,1,2,40.8296,-73.94651,2,4,0,5.0,6.0,14,365,132,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.21,4,5,0,0,0,0,0,0
1,1,1,2,40.736309999999996,-73.99977,0,4,0,2.0,2.0,4,120,67,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0.61,1,5,0,0,0,0,0,0
0,1,0,0,40.86466,-73.85709,0,2,0,1.0,2.0,28,1125,303,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2.76,1,5,0,0,0,0,0,0
0,1,1,1,40.71312,-73.96199,2,2,0,1.0,2.0,2,14,260,90.0,9.0,8.0,10.0,9.0,10.0,9.0,0,2.39,1,4,0,0,0,0,0,0
0,1,1,2,40.738620000000004,-73.99758,0,4,0,2.0,2.0,1,1125,2,90.0,8.0,7.0,10.0,10.0,10.0,8.0,0,0.02,2,6,0,0,0,0,0,0
0,1,1,1,40.68262,-73.97299,0,3,0,1.0,1.0,3,365,67,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.61,1,5,0,0,0,0,0,0
0,1,1,2,40.73217,-73.98801,0,2,0,1.0,1.0,1,730,63,97.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0.59,1,5,0,0,0,0,0,0
1,1,1,2,40.76311,-73.99388,2,3,1,1.0,1.0,1,365,101,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.97,1,5,0,0,0,0,0,0
1,1,0,1,40.67497,-73.87305,0,8,0,3.0,5.0,3,29,207,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.89,2,5,0,0,0,0,0,0
0,1,1,1,40.68967,-73.95445,0,2,0,1.0,1.0,3,90,47,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.43,1,5,0,0,0,0,0,0
0,1,1,1,40.67946,-73.96500999999999,0,2,0,1.0,1.0,3,7,37,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.34,1,5,0,0,0,0,0,0
1,1,1,1,40.66836,-73.98165999999999,0,3,0,1.0,2.0,3,21,207,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2.01,1,5,0,0,0,0,0,0
1,1,1,2,40.7709,-73.99181,2,1,0,1.0,1.0,28,1125,47,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.43,1,5,0,0,0,0,0,0
0,1,1,2,40.83403,-73.94553,2,2,1,1.0,1.0,1,365,232,92.0,9.0,8.0,10.0,10.0,10.0,9.0,0,2.1,2,4,0,0,0,0,0,0
0,1,1,1,40.655570000000004,-73.9561,2,3,1,1.0,1.0,5,29,60,99.0,9.0,10.0,9.0,9.0,10.0,9.0,0,5.57,1,4,0,0,0,0,0,0
0,1,1,1,40.655570000000004,-73.9561,2,3,1,1.0,1.0,1,90,81,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0.81,1,4,0,0,0,0,0,0
1,1,0,2,40.83127,-73.94718,2,3,1,1.0,1.0,2,20,320,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0,3.56,1,4,0,0,0,0,0,0
0,1,1,2,40.76243,-73.99202,0,2,0,1.0,1.0,8,14,94,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.86,1,5,0,0,0,0,0,0
1,1,0,1,40.68497,-73.95591999999999,0,2,0,2.0,2.0,7,1125,227,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.08,1,5,0,0,0,0,0,0
0,1,1,1,40.6755,-73.97859,0,4,0,1.0,2.0,4,30,106,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.34,1,5,0,0,0,0,0,0
0,1,0,2,40.7694,-73.9572,0,4,0,1.0,1.0,1,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.07,1,5,0,0,0,0,0,0
0,1,1,1,40.7093,-73.9497,2,2,1,1.0,1.0,2,1125,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.08,1,4,0,0,0,0,0,0
0,1,1,1,40.68186,-73.94113,0,3,0,1.0,2.0,3,29,135,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.23,1,5,0,0,0,0,0,0
1,1,1,1,40.683640000000004,-73.91076,2,1,1,1.0,1.0,2,90,66,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.61,1,4,0,0,0,0,0,0
0,1,1,1,40.71413,-73.96596,0,2,0,1.0,1.0,10,1125,39,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.36,1,5,0,0,0,0,0,0
0,1,1,1,40.58422,-73.94079,0,4,0,1.0,2.0,7,365,129,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1.18,1,5,0,0,0,0,0,0
1,1,1,3,40.73826,-73.92458,2,2,1,1.0,3.0,1,365,281,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.72,1,4,0,0,0,0,0,0
1,1,1,1,40.71113,-73.9504,0,3,0,1.0,1.0,3,5,17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.16,1,5,0,0,0,0,0,0
0,1,0,2,40.73854,-74.00820999999999,2,1,1,2.0,2.0,30,90,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.17,1,4,0,0,0,0,0,0
1,1,0,2,40.75877,-73.98863,0,2,0,1.0,1.0,2,6,201,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.84,1,5,0,0,0,0,0,0
0,1,1,1,40.67688,-73.9859,0,3,0,1.0,1.0,7,60,9,93.0,9.0,9.0,10.0,10.0,8.0,9.0,0,0.08,2,5,0,0,0,0,0,0
0,1,1,2,40.71712,-73.98898,2,2,0,1.0,1.0,20,365,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.4,3,5,0,0,0,0,0,0
0,0,0,4,40.60742,-74.14388000000001,0,3,0,1.0,2.0,2,365,2,100.0,10.0,10.0,8.0,8.0,10.0,10.0,0,0.04,1,4,0,0,0,0,0,0
0,1,0,1,40.61927,-74.0307,0,2,0,1.0,1.0,30,1125,8,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.08,1,4,0,0,0,0,0,0
1,1,1,2,40.8078,-73.95208000000001,2,1,1,1.0,1.0,90,365,22,93.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.32,1,4,0,0,0,0,0,0
0,1,1,2,40.72229,-73.97901,0,2,0,1.0,1.0,3,90,154,91.0,9.0,9.0,9.0,9.0,9.0,8.0,0,1.42,1,5,0,0,0,0,0,0
0,1,1,1,40.72501,-73.95185,0,3,0,1.0,1.0,29,60,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.2,1,4,0,0,0,0,0,0
0,1,0,1,40.674240000000005,-73.96665,0,2,0,1.0,0.0,5,60,24,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.22,1,5,0,0,0,0,0,0
0,1,0,2,40.80486,-73.95298000000001,2,2,1,1.0,1.0,1,365,68,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.63,1,4,0,0,0,0,0,0
1,1,1,1,40.68999,-73.96710999999999,2,2,0,1.0,1.0,1,29,186,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.7,1,5,0,0,1,0,0,0
0,1,0,4,40.61077,-74.06824,0,3,0,1.0,1.0,6,365,82,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0.75,1,4,0,0,0,0,0,0
1,1,1,1,40.711259999999996,-73.94575999999999,0,5,0,2.0,3.0,3,1125,154,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.42,1,5,0,0,0,0,0,0
1,1,0,1,40.685159999999996,-73.92520999999999,0,6,0,1.0,2.0,4,90,89,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.82,1,5,0,0,0,0,0,0
0,1,1,1,40.690459999999995,-73.95167,0,3,0,1.0,1.0,2,60,43,93.0,9.0,8.0,9.0,10.0,9.0,9.0,0,0.42,1,5,0,0,0,0,0,0
1,1,1,2,40.792390000000005,-73.94535,0,2,0,1.0,1.0,28,1125,115,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.06,1,5,0,0,0,0,0,0
0,1,1,2,40.72554,-73.98408,2,1,0,1.0,1.0,1,365,23,92.0,9.0,8.0,10.0,10.0,9.0,9.0,0,0.21,1,4,0,0,0,0,0,0
1,1,1,2,40.75548,-73.96805,2,2,1,1.0,1.0,2,31,67,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.62,1,5,0,0,0,0,0,0
0,1,1,2,40.80249,-73.95666999999999,0,2,0,2.0,2.0,28,360,72,82.0,8.0,8.0,9.0,9.0,9.0,9.0,1,0.67,1,4,0,0,0,0,0,0
0,1,1,3,40.74581,-73.95295,2,1,1,1.0,2.0,2,365,65,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.64,1,4,0,0,0,0,0,0
1,1,1,2,40.74,-74.00381,2,3,1,1.0,1.0,7,1000,86,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.8,1,5,0,0,0,0,0,0
0,1,0,2,40.720659999999995,-73.98506,0,3,0,1.0,1.0,3,365,101,93.0,9.0,8.0,10.0,10.0,10.0,8.0,0,0.93,1,5,0,0,0,0,0,0
1,1,1,1,40.717459999999996,-73.95496999999999,0,1,0,1.0,2.0,30,1125,163,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.53,1,5,0,0,0,0,0,0
0,1,1,3,40.776790000000005,-73.91686999999999,0,1,0,1.0,1.0,28,60,53,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.5,1,4,0,0,0,0,0,0
1,1,1,1,40.68607,-73.97156,0,4,0,1.0,1.0,4,60,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.18,1,5,0,0,0,0,0,0
0,1,1,1,40.692209999999996,-73.95866,0,2,0,1.0,1.0,6,9,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.21,1,5,0,0,0,0,0,0
1,1,1,1,40.6893,-73.96602,2,2,0,1.0,1.0,1,29,135,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.25,1,6,0,0,1,0,0,0
0,1,0,1,40.70832,-73.94157,0,5,0,1.0,1.0,1,22,33,91.0,10.0,8.0,9.0,10.0,10.0,9.0,0,0.34,1,5,0,0,0,0,0,0
0,1,1,2,40.7489,-73.99458,2,2,1,1.0,1.0,30,180,241,94.0,9.0,9.0,9.0,10.0,10.0,9.0,1,2.24,1,5,0,0,0,0,0,0
0,1,1,1,40.70875,-73.95508000000001,0,6,0,2.0,2.0,30,1125,270,93.0,10.0,9.0,9.0,10.0,10.0,9.0,0,2.51,1,5,0,0,0,0,0,0
1,1,1,0,40.8679,-73.90023000000001,2,2,1,1.0,1.0,2,30,120,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.27,1,4,0,0,0,0,0,0
0,1,1,2,40.73834,-73.9823,0,2,0,1.0,1.0,1,30,5,85.0,8.0,6.0,9.0,10.0,10.0,8.0,0,0.05,1,5,0,0,0,0,0,0
1,1,1,3,40.7347,-73.88065999999999,0,2,0,1.0,1.0,5,90,73,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.68,1,5,0,0,0,0,0,0
0,1,1,1,40.6736,-73.98113000000001,2,2,0,1.0,1.0,26,30,14,87.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0.13,1,4,0,0,0,0,0,0
0,1,0,1,40.69777,-73.93035,2,2,0,1.0,1.0,2,90,43,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.44,3,4,0,0,0,0,0,0
0,1,0,2,40.85099,-73.92822,2,1,0,1.0,1.0,60,760,4,75.0,8.0,6.0,10.0,9.0,7.0,9.0,0,0.05,1,5,0,0,0,0,0,0
1,1,1,2,40.789640000000006,-73.98204,0,4,0,1.0,2.0,7,365,44,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.41,1,5,0,0,0,0,0,0
1,1,1,1,40.71628,-73.95737,2,2,1,1.0,1.0,2,1125,278,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.6,1,4,0,0,0,0,0,0
1,1,1,2,40.785579999999996,-73.9726,2,1,0,2.0,1.0,2,365,130,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.78,3,5,0,0,0,0,0,0
0,1,1,1,40.6623,-73.99049000000001,0,6,0,3.0,5.0,120,200,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,3,5,0,0,1,0,0,0
0,1,0,1,40.58147,-73.96726,2,4,1,1.0,1.0,2,14,4,95.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0.06,1,5,0,0,0,0,0,0
1,1,1,2,40.797709999999995,-73.96323000000001,0,2,0,1.0,0.0,2,60,22,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.26,1,5,0,0,0,0,0,0
0,1,1,2,40.81512,-73.94691999999999,2,2,1,1.0,1.0,2,8,72,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.67,1,4,0,0,0,0,0,0
0,1,1,1,40.7116,-73.9529,0,3,0,2.0,1.0,14,1125,31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.6,3,5,0,0,0,0,0,0
0,1,1,1,40.673359999999995,-73.96540999999999,2,1,0,1.0,1.0,31,75,40,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.42,1,4,0,0,0,0,0,0
1,1,1,1,40.68226,-73.95473,0,2,0,2.0,2.0,30,120,35,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0.33,1,5,0,0,0,0,0,0
0,1,1,1,40.67855,-73.8896,2,2,1,1.0,1.0,90,120,53,95.0,10.0,10.0,10.0,10.0,8.0,10.0,0,0.49,1,4,0,0,0,0,0,0
0,1,1,1,40.714079999999996,-73.9489,0,2,0,1.0,1.0,18,60,272,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,2.53,1,4,0,0,0,0,0,0
1,1,1,1,40.673790000000004,-73.98454,0,4,0,1.0,1.0,3,365,157,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.46,1,5,0,0,0,0,0,0
0,1,0,3,40.70554,-73.76637,2,2,0,1.0,1.0,4,13,20,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.2,1,5,0,0,0,0,0,0
0,1,1,2,40.71549,-73.9935,0,3,0,1.0,1.0,7,1000,4,93.0,8.0,6.0,9.0,10.0,8.0,8.0,0,0.04,1,5,0,0,0,0,0,0
0,1,1,2,40.76928,-73.95021,0,2,0,1.0,2.0,3,90,300,91.0,9.0,9.0,9.0,10.0,10.0,9.0,1,3.18,1,6,0,0,0,0,0,0
0,1,1,1,40.68338,-73.95289,0,6,0,2.0,2.0,3,30,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24,3,5,0,0,0,0,0,0
